"","Common_Nam","Life_Stage","Stream Nam","M","Y","Data_Sourc","Full_citat","Latitude","Longitude","Lake","glacier","slope","S1e","S30e","S32e","OBSPRED_ID","FTYPE","WATERBODY","TAILWATER","ELEV","CANOPY","PRECIP","BFI","S1_93_11","S30_2040D","S32_2080D","GNIS_NAME"
"3445","Rocky Mountain Tailed Frog",NA,NA,8,2013,"GBIF",NA,47.36167,-115.34144,0,-9999,0.16889,0,0,0,121436,"StreamRiver",0,0,978.9,64.25,835.67,72,9.13,10.31,11.17,"Mayo Creek"
"3446","Rocky Mountain Tailed Frog",NA,NA,8,2009,"GBIF",NA,47.302122,-114.825835,0,-9999,0.21929,0,0,0,120109,"StreamRiver",0,0,946.55,69.54,777.3823,77,9.93,11.14,12.03,"Cascade Creek"
"3447","Rocky Mountain Tailed Frog",NA,NA,7,2020,"GBIF",NA,44.846942,-115.929676,0,-9999,0.10481,0,0,0,157914,"StreamRiver",0,0,1873.6,52.64,1381.718,64,9.24,10.31,10.99,"Rapid Creek"
"3448","Rocky Mountain Tailed Frog",NA,NA,8,2020,"GBIF",NA,48.450307,-113.242546,0,-9999,0.02181,0,0,0,149045,"StreamRiver",0,0,1484.61,25.15,760.6888,70,11.05,11.75,12.31,"Midvale Creek"
"3449","Rocky Mountain Tailed Frog",NA,NA,7,2015,"GBIF",NA,49.03654,-114.590242,0,0,11.034279427,9.255,11.033,12.908,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA
"3450","Rocky Mountain Tailed Frog",NA,NA,6,2013,"GBIF",NA,47.01388,-116.530285,0,0,0.10593,0,0,0,116135,"StreamRiver",0,0,1011.6,90.84,1220.66,50,10.63,11.98,12.88,NA
"3451","Rocky Mountain Tailed Frog",NA,NA,6,2013,"GBIF",NA,47.013886,-116.530327,0,0,0.10593,0,0,0,116135,"StreamRiver",0,0,1011.6,90.84,1220.66,50,10.63,11.98,12.88,NA
"3452","Rocky Mountain Tailed Frog",NA,NA,6,2013,"GBIF",NA,47.013879,-116.530279,0,0,0.10593,0,0,0,116135,"StreamRiver",0,0,1011.6,90.84,1220.66,50,10.63,11.98,12.88,NA
"3453","Rocky Mountain Tailed Frog",NA,NA,6,2018,"GBIF",NA,47.013943,-116.530646,0,0,0.10593,0,0,0,116135,"StreamRiver",0,0,1011.6,90.84,1220.66,50,10.63,11.98,12.88,NA
"3454","Rocky Mountain Tailed Frog",NA,NA,7,2008,"GBIF",NA,47.034031,-116.44187,0,-9999,0.14492,0,0,0,114359,"StreamRiver",0,0,1207,68.79,1166.24,53,10.86,12.11,13.02,"Heinaman Creek"
"3455","Rocky Mountain Tailed Frog",NA,NA,7,2008,"GBIF",NA,47.192538,-116.596421,0,-9999,0.034,0,0,0,118136,"StreamRiver",0,0,769.18,58.93,703.5322,54,14.35,15.74,16.75,"John Creek"
"3456","Rocky Mountain Tailed Frog",NA,NA,7,2008,"GBIF",NA,47.074674,-116.445942,0,-9999,0.09999,0,0,0,115091,"StreamRiver",0,0,901.59,76.23,1065.555,53,12.46,13.78,14.73,"Little Carpenter Creek"
"3457","Rocky Mountain Tailed Frog",NA,NA,7,2008,"GBIF",NA,47.169877,-116.540114,0,-9999,0.04812,0,0,0,117837,"StreamRiver",0,0,937.49,36.14,812.9899,54,13.84,15.21,16.21,NA
